timestamp (UTC+1),PM2.5 nom,PM10 nom,humidity_percent,pm10_ugm3,PM10 Avg,pm25_ugm3,PM2.5 Avg,temperature_degC
2018-03-23 03:44:49,40,25,55.3,2.205,2.039,1.956666,1.8360001,13.3
2018-03-23 03:45:49,40,25,55.2,1.891667,2.0375,1.746668,1.8205002,13.3
2018-03-23 03:46:49,40,25,55.3,2.048334,2.0528332,1.875,1.8345002,13.3
2018-03-23 03:47:49,40,25,55.5,2.265,2.0449998,1.9,1.8268336,13.3
2018-03-23 03:48:49,40,25,55.5,2.181667,2.0308332,1.826667,1.8266669,13.3
2018-03-23 03:49:49,40,25,55.5,1.948334,1.9909998,1.840001,1.8105002,13.3
2018-03-23 03:50:49,40,25,55.4,1.869999,2.0039997,1.673332,1.8126669,13.3
2018-03-23 03:51:49,40,25,55.7,2.029999,2.0273332,1.888333,1.8313337,13.3
2018-03-23 03:52:49,40,25,55.5,1.89,2.019,1.731667,1.8226671,13.3
2018-03-23 03:53:49,40,25,55.5,2.06,2.0501667,1.921667,1.8215003,13.3
2018-03-23 03:54:49,40,25,55.5,2.19,2.035,1.801667,1.808167,13.3
2018-03-23 03:55:49,40,25,55.5,2.044999,1.9971667,1.886668,1.7950002,13.3
2018-03-23 03:56:49,40,25,55.5,1.97,2.0171668,1.798334,1.8118335,13.3
2018-03-23 03:57:49,40,25,55.5,2.123334,2.0170002,1.898333,1.8165002,13.3
2018-03-23 03:58:49,40,25,55.6,1.783333,1.9976669,1.665,1.8096668,13.3
2018-03-23 03:59:49,40,25,55.6,2.078333,2.0566669,1.861668,1.8400001,13.3
2018-03-23 04:00:49,40,25,55.6,2.103334,2.0690002,1.86,1.8516667,13.2
2018-03-23 04:01:49,40,25,55.7,1.946667,2.0835001,1.801667,1.8541668,13.3
2018-03-23 04:02:49,40,25,55.6,2.201667,2.1060001,1.719999,1.8680001,13.3
2018-03-23 04:03:49,40,25,55.7,1.908333,2.0801666,1.788334,1.8771669,13.3
2018-03-23 04:04:49,40,25,55.7,1.811667,2.1078333,1.669999,1.8945002,13.3
2018-03-23 04:05:49,40,25,55.7,2.245,2.1481666,2.055001,1.9276669,13.3
2018-03-23 04:06:49,40,25,55.6,1.968334,2.1584999,1.845001,1.9245001,13.3
2018-03-23 04:07:49,40,25,55.7,1.930001,2.1788331,1.829999,1.9336667,13.3
2018-03-23 04:08:49,40,25,55.7,2.373333,2.1861663,1.968333,1.9393336,13.3
2018-03-23 04:09:49,40,25,55.6,2.201666,2.1559997,1.978334,1.9273336,13.2
2018-03-23 04:10:49,40,25,55.6,2.248333,2.1541665,1.885001,1.9280002,13.2
2018-03-23 04:11:49,40,25,55.5,2.171667,2.1489998,1.94,1.9308335,13.1
2018-03-23 04:12:49,40,25,55.7,1.943332,2.1311665,1.811667,1.925167,13.3
2018-03-23 04:13:49,40,25,55.7,2.185,2.1558333,1.961667,1.9440002,13.3
2018-03-23 04:14:49,40,25,55.6,2.215,2.1898333,2.001666,1.9495002,13.2
2018-03-23 04:15:49,40,25,55.7,2.348333,2.1676666,2.023333,1.9378336,13.3
2018-03-23 04:16:49,40,25,55.7,2.171666,2.1486667,1.936667,1.931667,13.3
2018-03-23 04:17:49,40,25,55.7,2.003333,2.1460001,1.886668,1.928667,13.3
2018-03-23 04:18:49,40,25,55.7,2.071667,2.1658334,1.848333,1.9385003,13.3
2018-03-23 04:19:49,40,25,55.8,2.183334,2.1816667,1.985,1.9550003,13.3
2018-03-23 04:20:49,40,25,55.7,2.196666,2.162,1.913334,1.9356668,13.3
2018-03-23 04:21:49,40,25,55.6,1.993334,2.1511668,1.883335,1.9378334,13.3
2018-03-23 04:22:50,40,25,55.7,2.19,2.1745001,1.999999,1.9504999,13.3
2018-03-23 04:23:49,40,25,55.7,2.525,2.1700001,2.016667,1.9466666,13.3
2018-03-23 04:24:49,40,25,55.7,1.993333,2.1418336,1.885,1.9391666,13.3
2018-03-23 04:25:49,40,25,55.7,2.158334,2.1815003,1.961667,1.9483332,13.3
2018-03-23 04:26:49,40,25,55.7,2.145,2.2008335,1.906667,1.9556665,13.3
2018-03-23 04:27:49,40,25,55.6,2.201666,2.2206669,1.985001,1.9649998,13.2
2018-03-23 04:28:49,40,25,55.7,2.23,2.2248336,2.013333,1.9643331,13.3
2018-03-23 04:29:49,40,25,55.7,1.986667,2.2430003,1.791665,1.9721665,13.3
2018-03-23 04:30:49,40,25,55.9,2.088334,2.2401671,1.935,1.9691665,13.3
2018-03-23 04:31:49,40,25,55.8,2.226667,2.2625004,2.01,1.9811665,13.3
2018-03-23 04:32:49,40,25,55.8,2.145,2.2648338,1.961666,1.9848331,13.3
2018-03-23 04:33:49,40,25,55.7,2.243335,2.2691672,1.941667,1.9894998,13.3
2018-03-23 04:34:49,40,25,55.8,2.39,2.2686671,1.976666,1.9968331,13.3
2018-03-23 04:35:49,40,25,55.7,2.351666,2.2628338,2.035,2.0003331,13.3
2018-03-23 04:36:49,40,25,55.8,2.343334,2.2755006,2,1.9823331,13.3
2018-03-23 04:37:49,40,25,55.7,2.243333,2.2771672,1.978334,1.9914997,13.3
2018-03-23 04:38:49,40,25,55.8,2.411667,2.2736673,2.091667,1.979833,13.3
2018-03-23 04:39:49,40,25,55.6,1.958335,2.2485005,1.761665,1.9676663,13.2
2018-03-23 04:40:49,40,25,55.8,2.311667,2.2815003,2.055,1.9904998,13.3
2018-03-23 04:41:49,40,25,55.8,2.250001,2.286667,2.046666,1.9883331,13.3
2018-03-23 04:42:49,40,25,55.8,2.188334,2.2985003,2.008333,1.9893331,13.3
2018-03-23 04:43:49,40,25,55.8,2.238334,2.3468336,2.015,1.9986664,13.3
2018-03-23 04:44:49,40,25,55.9,2.331667,2.385667,2.011666,2.0079997,13.3
2018-03-23 04:45:49,40,25,55.8,2.478334,2.406667,1.855,2.017333,13.3
2018-03-23 04:46:49,40,25,55.8,2.36,2.4566669,2.091666,2.0569997,13.3
2018-03-23 04:47:49,40,25,55.8,2.208334,2.4818336,1.861667,2.0671664,13.3
2018-03-23 04:48:49,40,25,55.7,2.159999,2.5475001,1.97,2.1051664,13.2
2018-03-23 04:49:49,40,25,55.8,2.288333,2.5888336,1.99,2.1114998,13.2
2018-03-23 04:50:49,40,25,55.9,2.363334,2.6291669,2.033333,2.1301664,13.3
2018-03-23 04:51:49,40,25,55.8,2.368334,2.6506669,2.056666,2.1416664,13.3
2018-03-23 04:52:49,40,25,55.7,2.671667,2.6790002,2.101666,2.1431664,13.2
2018-03-23 04:53:49,40,25,55.7,2.626668,2.6551668,2.108333,2.1393332,13.2
2018-03-23 04:54:49,40,25,55.8,2.541667,2.6923333,2.104999,2.1491667,13.2
2018-03-23 04:55:49,40,25,55.9,2.978333,2.7391666,2.251667,2.1598334,13.3
2018-03-23 04:56:49,40,25,55.8,2.611667,2.712,2.193333,2.144,13.2
2018-03-23 04:57:49,40,25,55.9,2.864999,2.7308333,2.241667,2.142,13.2
2018-03-23 04:58:49,40,25,55.8,2.573334,2.7493334,2.033334,2.1394999,13.2
2018-03-23 04:59:49,40,25,55.8,2.691666,2.7561666,2.176666,2.1438331,13.2
2018-03-23 05:00:49,40,25,55.8,2.578334,2.7923333,2.148333,2.1501665,13.2
2018-03-23 05:01:49,40,25,55.8,2.651667,2.8498332,2.071666,2.1768333,13.2
2018-03-23 05:02:49,40,25,55.7,2.433333,2.9271665,2.063334,2.1873334,13.2
2018-03-23 05:03:49,40,25,55.8,2.998333,2.9701664,2.206668,2.2155,13.2
2018-03-23 05:04:49,40,25,55.8,3.01,3.0194997,2.211666,2.2344999,13.2
2018-03-23 05:05:49,40,25,55.8,2.706667,3.0698331,2.093333,2.2483334,13.2
2018-03-23 05:06:49,40,25,55.9,2.8,3.0948331,2.173333,2.2611667,13.2
2018-03-23 05:07:49,40,25,55.8,3.05,3.2028332,2.216666,2.2706668,13.2
2018-03-23 05:08:49,40,25,55.9,2.641666,3.2266665,2.076666,2.2860002,13.2
2018-03-23 05:09:49,40,25,55.8,3.053333,3.2668332,2.24,2.2998335,13.2
2018-03-23 05:10:49,40,25,55.8,3.153333,3.2866666,2.415001,2.2916668,13.2
2018-03-23 05:11:49,40,25,55.8,3.425,3.31,2.176667,2.277,13.2
2018-03-23 05:12:49,40,25,55.9,2.863332,3.2873333,2.345,2.2841667,13.2
2018-03-23 05:13:49,40,25,55.9,3.491666,3.3773334,2.396667,2.2953333,13.2
2018-03-23 05:14:49,40,25,55.9,3.513334,3.3878335,2.350001,2.3033332,13.2
2018-03-23 05:15:49,40,25,55.9,2.956667,3.4271668,2.221666,2.3174998,13.2
2018-03-23 05:16:49,40,25,55.9,3.880001,3.4948335,2.268334,2.3436665,13.2
2018-03-23 05:17:49,40,25,55.9,3.288333,3.4608335,2.37,2.3674998,13.2
2018-03-23 05:18:49,40,25,55.9,3.043333,3.5216669,2.214999,2.3953332,13.2
2018-03-23 05:19:49,40,25,56,3.251667,3.5748336,2.158333,2.4148334,13.2
2018-03-23 05:20:49,40,25,55.9,3.386667,3.6716669,2.268333,2.4598334,13.2
2018-03-23 05:21:49,40,25,55.9,3.198333,3.7251668,2.248334,2.4740002,13.2
2018-03-23 05:22:49,40,25,55.9,3.763333,3.7105002,2.456666,2.4790003,13.2
2018-03-23 05:23:49,40,25,55.9,3.596667,3.7245002,2.476666,2.4878336,13.2
2018-03-23 05:24:49,40,25,55.8,3.906667,3.7355002,2.491667,2.4838337,13.2
2018-03-23 05:25:49,40,25,55.9,3.633334,3.7061668,2.483333,2.4683337,13.2
2018-03-23 05:26:49,40,25,55.8,3.540001,3.7231667,2.506667,2.4590004,13.2
2018-03-23 05:27:49,40,25,55.9,3.896667,3.7909999,2.648334,2.4473337,13.2
2018-03-23 05:28:49,40,25,55.9,3.575,3.7669999,2.410001,2.426667,13.2
2018-03-23 05:29:49,40,25,55.9,4.22,3.8386665,2.608333,2.4335003,13.2
2018-03-23 05:30:49,40,25,55.9,3.921666,3.8814999,2.410001,2.440167,13.2
2018-03-23 05:31:49,40,25,55.9,3.051667,3.8543333,2.298335,2.4483337,13.2
2018-03-23 05:32:49,40,25,55.9,3.903333,3.9694999,2.544999,2.4780002,13.2
2018-03-23 05:33:49,40,25,55.9,3.706667,4.0636665,2.436667,2.479667,13.2
2018-03-23 05:34:49,40,25,55.9,3.613333,4.1324998,2.336667,2.4870003,13.2
2018-03-23 05:35:49,40,25,55.9,3.803333,4.1986665,2.39,2.4953336,13.2
2018-03-23 05:36:49,40,25,55.9,4.218333,4.252,2.39,2.522167,13.2
2018-03-23 05:37:49,40,25,55.9,3.656667,4.3513334,2.441667,2.5518337,13.1
2018-03-23 05:38:49,40,25,56,4.291666,4.4608335,2.478334,2.559167,13.2
2018-03-23 05:39:49,40,25,55.9,4.648334,4.4651669,2.675,2.556167,13.1
2018-03-23 05:40:49,40,25,56,3.65,4.4146668,2.491668,2.5500003,13.2
2018-03-23 05:41:49,40,25,56,4.203333,4.5025001,2.595,2.5625001,13.2
2018-03-23 05:42:49,40,25,55.9,4.844999,4.5721668,2.561667,2.5776667,13.1
2018-03-23 05:43:49,40,25,55.9,4.395,4.5483337,2.51,2.5888333,13.1
2018-03-23 05:44:49,40,25,55.9,4.275,4.554167,2.42,2.6013333,13.1
2018-03-23 05:45:49,40,25,55.8,4.336668,4.508167,2.658334,2.6041668,13.1
2018-03-23 05:46:49,40,25,55.9,5.211667,4.4565003,2.686667,2.5891668,13.2
2018-03-23 05:47:49,40,25,55.8,4.751668,4.4656668,2.515,2.5996669,13.2
2018-03-23 05:48:49,40,25,55.7,4.335,4.4056667,2.448334,2.6176669,13.2
2018-03-23 05:49:49,40,25,55.7,4.143333,4.3985,2.613333,2.6268335,13.2
2018-03-23 05:50:49,40,25,55.6,4.528333,4.3946667,2.616666,2.6298336,13.2
2018-03-23 05:51:49,40,25,55.6,4.9,4.3826668,2.746666,2.6360005,13.2
2018-03-23 05:52:49,40,25,55.6,4.606668,4.3618336,2.673333,2.6215006,13.3
2018-03-23 05:53:49,40,25,55.6,4.453333,4.3616667,2.635,2.6266673,13.3
2018-03-23 05:54:49,40,25,55.6,3.815,4.2938335,2.448335,2.614834,13.3
2018-03-23 05:55:49,40,25,55.5,3.820001,4.3831669,2.508334,2.6400005,13.3
2018-03-23 05:56:49,40,25,55.5,5.303332,4.4903335,2.791668,2.6530005,13.3
2018-03-23 05:57:49,40,25,55.4,4.151667,4.5076671,2.695,2.6558337,13.2
2018-03-23 05:58:49,40,25,55.5,4.263333,4.6073337,2.54,2.6638337,13.3
2018-03-23 05:59:49,40,25,55.4,4.105,4.6811672,2.643334,2.6948337,13.3
2018-03-23 06:00:49,40,25,55.4,4.408334,4.7618339,2.678335,2.7010004,13.3
2018-03-23 06:01:49,40,25,55.3,4.691668,4.8735005,2.601667,2.7205003,13.3
2018-03-23 06:02:49,40,25,55.3,4.604999,4.8683337,2.725,2.7296668,13.3
2018-03-23 06:03:49,40,25,55.3,3.775001,4.9540006,2.516667,2.752,13.3
2018-03-23 06:04:49,40,25,55.2,4.708334,5.0956671,2.7,2.7711665,13.3
2018-03-23 06:05:49,40,25,55.3,4.891667,5.1680004,2.638334,2.7844998,13.4
2018-03-23 06:06:49,40,25,55.2,5.476668,5.2233338,2.82,2.8038332,13.4
2018-03-23 06:07:49,40,25,55.1,5.148333,5.1480004,2.775,2.8018332,13.4
2018-03-23 06:08:49,40,25,55.1,5.001668,5.1605005,2.85,2.8113333,13.4
2018-03-23 06:09:49,40,25,55.1,4.911667,5.1855003,2.705001,2.8316667,13.4
2018-03-23 06:10:49,40,25,55.1,5.525,5.342667,2.873334,2.8768333,13.4
2018-03-23 06:11:49,40,25,55.1,4.64,5.3730003,2.693332,2.8841665,13.4
2018-03-23 06:12:49,40,25,55,5.461668,5.4285004,2.948332,2.8924999,13.4
2018-03-23 06:13:49,40,25,55,5.191666,5.427167,2.708332,2.8811668,13.4
2018-03-23 06:14:49,40,25,55,5.431667,5.4638337,2.833333,2.8800003,13.4
2018-03-23 06:15:49,40,25,54.6,5.445001,5.6731672,2.831668,2.9305003,13.4
2018-03-23 06:16:49,40,25,55.1,4.723334,5.6578337,2.8,2.9540003,13.5
2018-03-23 06:17:49,40,25,54.9,5.273334,6.6288333,2.870001,3.0386669,13.4
2018-03-23 06:18:49,40,25,54.9,5.251666,8.8826669,3.053334,3.2348335,13.4
2018-03-23 06:19:49,40,25,55,6.483334,10.6506673,3.156667,3.4070001,13.4
2018-03-23 06:20:49,40,25,54.9,5.828333,11.0701669,2.946666,3.4698334,13.4
2018-03-23 06:21:49,40,25,54.9,5.195001,11.5876666,2.776666,3.5670001,13.4
2018-03-23 06:22:49,40,25,54.9,5.448334,12.2069995,2.835001,3.6965002,13.4
2018-03-23 06:23:49,40,25,54.9,5.558333,12.7521661,2.696667,3.8011668,13.4
2018-03-23 06:24:49,40,25,54.7,7.525002,13.3178328,3.338333,3.9205001,13.4
2018-03-23 06:25:49,40,25,54.9,5.291666,13.6944996,3.066668,4.0178335,13.4
2018-03-23 06:26:49,40,25,54.9,14.43333,14.347,3.646666,4.1561667,13.4
2018-03-23 06:27:49,40,25,54.4,27.81167,14.031667,4.831667,4.2411667,13.4
2018-03-23 06:28:49,40,25,54.9,22.93167,12.325333,4.775,4.1791667,13.4
2018-03-23 06:29:49,40,25,55,10.67833,11.201666,3.785,4.1170002,13.4
2018-03-23 06:30:49,40,25,54.9,11.00333,11.136333,3.918333,4.1280003,13.4
2018-03-23 06:31:49,40,25,55,11.38833,10.9868334,4.071667,4.1595003,13.4
2018-03-23 06:32:49,40,25,54.8,10.9,10.7425005,3.881667,4.1535003,13.3
2018-03-23 06:33:49,40,25,55,11.215,10.6898335,3.89,4.1695003,13.3
2018-03-23 06:34:49,40,25,54.8,11.29167,10.8393335,4.311667,4.4125004,13.2
2018-03-23 06:35:49,40,25,55,11.81667,11.0516665,4.45,4.6805001,13.3
2018-03-23 06:36:49,40,25,54.9,11.28,11.2026665,4.496666,4.8181668,13.2
2018-03-23 06:37:49,40,25,55,10.74833,11.3404995,4.211667,4.8901668,13.2
2018-03-23 06:38:49,40,25,55,11.695,11.4726665,4.153335,5.0350002,13.2
2018-03-23 06:39:49,40,25,55.2,10.025,11.3741665,3.895001,5.1490001,13.1
2018-03-23 06:40:49,40,25,55.2,9.508334,11.5916665,4.233333,5.3158332,13.1
2018-03-23 06:41:49,40,25,55.1,8.945001,12.0263331,4.011667,5.4394999,13.1
2018-03-23 06:42:49,40,25,55.2,10.37333,12.397667,4.041667,5.6069998,13.1
2018-03-23 06:43:49,40,25,55.1,12.71,12.690001,6.320001,5.8938329,13.1
2018-03-23 06:44:49,40,25,55.1,13.415,12.874168,6.991664,5.9051662,13.1
2018-03-23 06:45:49,40,25,55.1,13.32667,13.073001,5.826667,5.9078332,13.1
2018-03-23 06:46:49,40,25,54.9,12.65833,13.299001,5.216666,6.0071665,13.1
2018-03-23 06:47:49,40,25,55,12.07,13.318168,5.660001,6.0881666,13.1
2018-03-23 06:48:49,40,25,55.1,10.71,13.533835,5.293334,6.2338333,13.1
2018-03-23 06:49:49,40,25,55,12.2,13.950335,5.563332,6.3491662,13.1
2018-03-23 06:50:49,40,25,55.2,13.855,14.212335,5.47,6.4259997,13.1
2018-03-23 06:51:49,40,25,55.1,12.65834,14.230668,5.686666,6.5493329,13.1
2018-03-23 06:52:49,40,25,55.2,13.29667,14.602167,6.909998,6.708833,13.1
2018-03-23 06:53:49,40,25,55.2,14.55167,14.618833,6.433334,6.6974999,13.1
2018-03-23 06:54:49,40,25,55.2,15.40333,14.572166,7.018334,6.7405,13.1
2018-03-23 06:55:49,40,25,55.2,15.58667,14.651333,6.82,6.7443333,13.1
2018-03-23 06:56:49,40,25,55,12.85,14.528666,6.026667,6.7355001,13.1
2018-03-23 06:57:49,40,25,54.5,14.22667,14.665499,7.116668,6.8401667,13.1
2018-03-23 06:58:49,40,25,55.1,14.875,14.836165,6.446663,6.8188332,13.1
2018-03-23 06:59:49,40,25,54.8,14.82,14.780498,6.331667,6.8223334,13.1
2018-03-23 07:00:49,40,25,54.8,14.03833,14.890832,6.703332,6.9453334,13.1
2018-03-23 07:01:49,40,25,55,16.37333,15.004332,7.281667,6.9888338,13
2018-03-23 07:02:49,40,25,54.9,13.46333,14.801832,6.796667,6.9615004,13
2018-03-23 07:03:49,40,25,55.1,14.085,14.943499,6.863335,7.0445002,13
2018-03-23 07:04:49,40,25,55.3,16.195,14.912833,7.056667,6.9861667,13.1
2018-03-23 07:05:49,40,25,55.2,14.36,14.6975,6.731668,6.9096666,13.1
2018-03-23 07:06:49,40,25,55,14.21833,14.886,7.073333,6.9469996,13.1
2018-03-23 07:07:49,40,25,55.1,15.93333,14.858,6.903333,6.8396663,13.1
2018-03-23 07:08:49,40,25,54.8,14.31833,14.8205,6.481665,6.8213329,13.1
2018-03-23 07:09:49,40,25,54.6,15.92334,14.858667,7.561667,6.8433333,13.1
2018-03-23 07:10:49,40,25,54.9,15.17333,14.719833,7.138336,6.7638333,13.1
2018-03-23 07:11:49,40,25,54.9,14.34833,14.735667,7.008333,6.7251665,13.1
2018-03-23 07:12:49,40,25,55,14.88,14.548334,7.626665,6.6554999,13.1
2018-03-23 07:13:49,40,25,54.9,13.77834,14.459167,6.28,6.5453331,13.1
2018-03-23 07:14:49,40,25,54.7,14.04167,14.479,6.291666,6.5704996,13.1
2018-03-23 07:15:49,40,25,54.9,16.245,14.489166,7.104998,6.6271664,13.1
2018-03-23 07:16:49,40,25,54.7,13.93833,14.329333,6,6.5791667,13.1
2018-03-23 07:17:49,40,25,54.7,15.55833,14.357167,6.719999,6.6628331,13.1
2018-03-23 07:18:49,40,25,54.8,14.7,14.174667,6.701669,6.6254998,13.1
2018-03-23 07:19:49,40,25,54.8,14.535,13.983501,6.766667,6.5159996,13.1
2018-03-23 07:20:49,40,25,54.9,15.33167,13.943668,6.751668,6.491333,13.1
2018-03-23 07:21:49,40,25,54.8,12.475,13.908667,6.311667,6.4544995,13.1
2018-03-23 07:22:49,40,25,54.8,13.98833,14.164833,6.524997,6.3994994,13.1
2018-03-23 07:23:49,40,25,54.8,13.97667,14.216833,6.531665,6.3989997,13.1
2018-03-23 07:24:49,40,25,54.8,14.14333,14.232833,6.858334,6.369,13.1
2018-03-23 07:25:49,40,25,54.8,14.64667,14.2685,6.625001,6.2883331,13.1
2018-03-23 07:26:49,40,25,54.8,14.21667,14.367833,6.836664,6.2496664,13.1
2018-03-23 07:27:49,40,25,54.9,13.73333,14.321499,6.346666,6.1933334,13.1
2018-03-23 07:28:49,40,25,54.4,12.78834,14.290333,5.606667,6.1146667,13.1
2018-03-23 07:29:49,40,25,54.6,14.13667,14.447333,6.520001,6.1550002,13.1
2018-03-23 07:30:49,40,25,54.7,14.98166,14.226666,6.383333,6.0948333,13.1
2018-03-23 07:31:49,40,25,54.5,15.03666,14.118666,5.761666,6.0543334,13.1
2018-03-23 07:32:49,40,25,54.6,14.50833,13.942667,6.52,6.0330001,13.1
2018-03-23 07:33:49,40,25,54.6,14.13667,13.810334,6.231668,5.9700001,13.1
2018-03-23 07:34:49,40,25,54.6,14.5,13.599167,6.051665,5.8761666,13.1
2018-03-23 07:35:49,40,25,54.7,15.64,13.396334,6.238334,5.8186667,13.1
2018-03-23 07:36:49,40,25,54.7,13.75333,13.081167,6.273334,5.7406666,13.1
2018-03-23 07:37:49,40,25,54.5,13.42167,13.077667,5.559999,5.6501664,13.1
2018-03-23 07:38:49,40,25,54.5,14.35834,13.142,6.010002,5.6294999,13.1
2018-03-23 07:39:49,40,25,54.5,11.93,12.965333,5.918332,5.5559998,13.1
2018-03-23 07:40:49,40,25,54.5,13.90166,13.025499,5.978334,5.4848332,13.1
2018-03-23 07:41:49,40,25,54.5,13.27667,12.781,5.548333,5.4163331,13.1
2018-03-23 07:42:49,40,25,54.4,13.185,12.659666,5.89,5.3996666,13.1
2018-03-23 07:43:49,40,25,54.4,12.025,12.779833,5.293333,5.3831665,13.1
2018-03-23 07:44:49,40,25,54.3,12.47167,12.925833,5.476666,5.4083332,13.1
2018-03-23 07:45:49,40,25,54.4,12.48833,12.960833,5.458333,5.4148336,13.1
2018-03-23 07:46:49,40,25,54.3,13.71833,13.013833,5.368332,5.407167,13.1
2018-03-23 07:47:49,40,25,53.7,14.065,12.8955,5.353334,5.412667,13.1
2018-03-23 07:48:49,40,25,54,12.59167,12.763833,5.275001,5.4205004,13.1
2018-03-23 07:49:49,40,25,54,12.53166,12.729166,5.206666,5.4523335,13.1
2018-03-23 07:50:49,40,25,54.2,11.45667,12.817667,5.293333,5.4366667,13.1
2018-03-23 07:51:49,40,25,54.3,12.06333,12.8575,5.381668,5.4261668,13.1
2018-03-23 07:52:49,40,25,54.3,14.38667,12.931334,5.724999,5.3926669,13.1
2018-03-23 07:53:49,40,25,54.3,13.485,12.860167,5.545,5.3243337,13.1
2018-03-23 07:54:49,40,25,54.3,12.82167,12.734,5.54167,5.2635005,13.1
2018-03-23 07:55:49,40,25,54.2,13.01833,12.618166,5.381667,5.1941669,13.1
2018-03-23 07:56:49,40,25,54.2,12.535,12.622,5.423332,5.1485003,13.1
2018-03-23 07:57:49,40,25,54.2,12.74833,12.6325,5.431668,5.0746671,13.1
2018-03-23 07:58:49,40,25,54.2,12.245,12.746667,5.593332,5.0453336,13.1
2018-03-23 07:59:49,40,25,54.1,13.41667,12.86,5.049998,5.0280004,13.1
2018-03-23 08:00:49,40,25,54.1,11.855,12.9305,5.188334,5.0196673,13.1
2018-03-23 08:01:49,40,25,54,12.80167,13.149167,5.046669,4.9915006,13.1
2018-03-23 08:02:49,40,25,54,13.675,13.095166,5.041667,4.9866671,13.1
2018-03-23 08:03:49,40,25,54.1,12.22333,13.005833,4.936668,4.9610004,13.1
2018-03-23 08:04:49,40,25,54,11.66333,13.093,4.848334,4.9555004,13.1
2018-03-23 08:05:49,40,25,53.9,13.05667,13.192,4.925001,4.9645004,13.1
2018-03-23 08:06:49,40,25,53.9,12.64,13.189999,4.685,4.9743336,13.1
2018-03-23 08:07:49,40,25,53.8,13.89,13.112499,5.138333,4.9800003,13.1
2018-03-23 08:08:49,40,25,53.8,13.37833,12.937666,5.42,4.9673338,13.1
2018-03-23 08:09:49,40,25,53.8,14.12167,12.873166,4.966667,4.8948338,13.2
2018-03-23 08:10:49,40,25,53.8,14.04167,12.694165,4.906667,4.8810002,13.2
2018-03-23 08:11:49,40,25,53.8,12.26166,12.457498,4.998334,4.8661669,13.2
2018-03-23 08:12:49,40,25,53.9,12.78167,12.328332,4.785,4.8340001,13.2
2018-03-23 08:13:49,40,25,53.7,13.095,12.431998,4.881668,4.8636668,13.1
2018-03-23 08:14:49,40,25,53.8,12.65333,12.399498,4.938334,4.8538334,13.2
2018-03-23 08:15:49,40,25,53.8,13.03666,12.452165,5.023333,4.8633333,13.2
2018-03-23 08:16:49,40,25,53.7,11.865,12.570999,4.741667,4.8606666,13.2
2018-03-23 08:17:49,40,25,53.7,12.14167,12.624332,5.011668,4.8233331,13.2
2018-03-23 08:18:49,40,25,53.7,12.73333,12.681498,4.695,4.8066662,13.2
2018-03-23 08:19:49,40,25,53.7,12.33166,12.624165,4.828331,4.7826661,13.2
2018-03-23 08:20:49,40,25,53.7,11.675,12.768832,4.758334,4.7968331,13.2
2018-03-23 08:21:49,40,25,53.7,10.97,12.799665,4.676666,4.7759998,13.2
2018-03-23 08:22:49,40,25,53.7,13.81833,12.997498,5.081667,4.7736666,13.2
2018-03-23 08:23:49,40,25,53.7,12.77,12.806665,4.783334,4.7166665,13.2
2018-03-23 08:24:49,40,25,53.6,13.18,12.842332,5.033333,4.7241663,13.2
2018-03-23 08:25:49,40,25,53.5,14.225,12.710165,4.996666,4.6861664,13.2
2018-03-23 08:26:49,40,25,53.4,12.39833,12.541832,4.368332,4.6868332,13.2
2018-03-23 08:27:49,40,25,53.5,12.71333,12.511832,4.844999,4.7288332,13.2
2018-03-23 08:28:49,40,25,53.5,12.16,12.565332,4.454999,4.7639999,13.2
2018-03-23 08:29:49,40,25,53.6,13.77833,12.560499,4.970001,4.8276665,13.3
2018-03-23 08:30:49,40,25,53.5,11.98333,12.404166,4.550001,4.7889998,13.2
2018-03-23 08:31:49,40,25,53.5,12.94833,12.36,4.653334,4.8039996,13.2
2018-03-23 08:32:49,40,25,53.5,11.91,12.203334,4.511666,4.8059995,13.2
2018-03-23 08:33:49,40,25,53.6,13.12667,12.313334,4.858332,4.8491663,13.3
2018-03-23 08:34:49,40,25,53.4,11.85833,12.252,4.653334,4.8683329,13.3
2018-03-23 08:35:49,40,25,53.5,12.54167,12.361167,5.003334,4.8858327,13.3
2018-03-23 08:36:49,40,25,53.5,12.09833,12.462,4.788332,4.872666,13.3
2018-03-23 08:37:49,40,25,53.5,13.24833,12.563334,5.196666,4.8663328,13.3
2018-03-23 08:38:49,40,25,53.4,12.11167,12.488334,5.091665,4.8428328,13.3
2018-03-23 08:39:49,40,25,53.5,12.215,12.505834,4.583334,4.791833,13.3
2018-03-23 08:40:49,40,25,53.5,11.54167,12.638834,4.699999,4.8201663,13.3
2018-03-23 08:41:49,40,25,53.5,11.38167,12.685167,4.673333,4.8158332,13.3
2018-03-23 08:42:49,40,25,53.5,13.01,12.786667,4.943334,4.8304998,13.3
2018-03-23 08:43:49,40,25,53.4,12.51333,12.730167,5.049998,4.8174997,13.3
2018-03-23 08:44:49,40,25,53.4,12.95,12.8825,4.828332,4.8423332,13.3
2018-03-23 08:45:49,40,25,53.3,13.55,12.995167,4.871667,4.893,13.2
2018-03-23 08:46:49,40,25,53.4,13.11167,12.927,4.725,4.9318333,13.3
2018-03-23 08:47:49,40,25,53.4,12.49833,13.037333,4.961666,5.0033335,13.4
